doc_type	doc_id	num	date_str	description	url_metadata	lang	url_pdf	grade_id	book_id	book_name	chapter_name
lk_edupub	2025-01-01-3-en-1178-grade-3-en-en-7e3e25d0	3-en-1178-grade-3-en-english-workbook-new-syllabus-english-workbook	2025-01-01	(Grade 3/en) English Workbook  -   New Syllabus - English Workbook	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/3/english wb G-3/english WB. 3.pdf	3	1178	English Workbook  -   New Syllabus	English Workbook
lk_edupub	2025-01-01-2-en-1760-grade-2-en-ab-6ef2ae3b	2-en-1760-grade-2-en-aboe-song-book-aboe-song-book	2025-01-01	(Grade 2/en) ABOE Song Book - ABOE Song Book	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/2/song book g2/Song Book G-2 (E) Inner_V2.pdf	2	1760	ABOE Song Book	ABOE Song Book
lk_edupub	2025-01-01-2-en-1758-grade-2-en-ab-7f719469	2-en-1758-grade-2-en-aboe-activity-book-my-activity-book	2025-01-01	(Grade 2/en) ABOE Activity Book - My Activity Book	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/2/activity G2 E/My Active Book G-2 (E) Inner_V1.pdf	2	1758	ABOE Activity Book	My Activity Book
lk_edupub	2025-01-01-10-en-667-grade-10-en-e-8014ce5b	10-en-667-grade-10-en-english-work-book-new-syllbus-english-work-book	2025-01-01	(Grade 10/en) English Work Book -   New Syllbus - English Work Book	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Work Book G 10 E/english WB G-10.pdf	10	667	English Work Book -   New Syllbus	English Work Book
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-c875a5ad	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-10-let-us-overcome-challenges-confronted-in-life	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 10 Let us overcome challenges confronted in life	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap - 10 new.pdf	10	653	Health and Physical Education -    New Syllabus	10 Let us overcome challenges confronted in life
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-a5136174	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-06-let-us-adhere-to-rules-regulations-and-ethics-in-sports	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 06 Let us adhere to rules, regulations and ethics in sports	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/Chap 6 new.pdf	10	653	Health and Physical Education -    New Syllabus	06 Let us adhere to rules, regulations and ethics in sports
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-97aa2460	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-01-let-us-build-a-healthy-society	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 01 Let us build a Healthy Society	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap - 1.pdf	10	653	Health and Physical Education -    New Syllabus	01 Let us build a Healthy Society
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-880ef260	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-09-let-us-maintain-fitness-for-a-healthy-life	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 09 Let us maintain fitness for a healthy life	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chp 9.pdf	10	653	Health and Physical Education -    New Syllabus	09 Let us maintain fitness for a healthy life
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-85365042	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-05-let-us-learn-about-athletic	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 05 Let us learn about athletic	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap 5.pdf	10	653	Health and Physical Education -    New Syllabus	05 Let us learn about athletic
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-8078a237	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-08-let-us-maintain-a-healthy-body	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 08 Let us maintain a healthy body	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap 8 new.pdf	10	653	Health and Physical Education -    New Syllabus	08 Let us maintain a healthy body
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-66902119	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-02-let-us-learn-about-development-through-childhood	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 02 Let us learn about development through childhood	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap -2.pdf	10	653	Health and Physical Education -    New Syllabus	02 Let us learn about development through childhood
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-46caf51c	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-03-let-us-maintain-correct-posture	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 03 Let us maintain correct posture	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap 3.pdf	10	653	Health and Physical Education -    New Syllabus	03 Let us maintain correct posture
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-07e10c2c	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-04-let-us-learn-about-sports-and-outdoor-activities	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 04 Let us learn about sports and outdoor activities	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/chap 4.pdf	10	653	Health and Physical Education -    New Syllabus	04 Let us learn about sports and outdoor activities
lk_edupub	2025-01-01-10-en-653-grade-10-en-h-0422254b	10-en-653-grade-10-en-health-and-physical-education-new-syllabus-07-let-us-have-nutritious-food-for-healthy-living	2025-01-01	(Grade 10/en) Health and Physical Education -    New Syllabus - 07 Let us have nutritious food for healthy living	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Health & physical Education G 10 - E/Chp 7.pdf	10	653	Health and Physical Education -    New Syllabus	07 Let us have nutritious food for healthy living
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-ce4cd8ba	10-en-650-grade-10-en-english-pupils-book-new-syllabus-14-sports	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 14 Sports	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 14 Sports.pdf	10	650	English Pupils Book -  New Syllabus	14 Sports
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-cac42833	10-en-650-grade-10-en-english-pupils-book-new-syllabus-02-on-your-way	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 02 On Your Way	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 2 pdf ok on your way.pdf	10	650	English Pupils Book -  New Syllabus	02 On Your Way
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-c6c092a5	10-en-650-grade-10-en-english-pupils-book-new-syllabus-05-best-practices	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 05 Best Practices	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 5 Best Practices.pdf	10	650	English Pupils Book -  New Syllabus	05 Best Practices
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-c15851b1	10-en-650-grade-10-en-english-pupils-book-new-syllabus-07-learning-is-fun	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 07 Learning is Fun	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 7 Learning is fun.pdf	10	650	English Pupils Book -  New Syllabus	07 Learning is Fun
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-8e88ab2e	10-en-650-grade-10-en-english-pupils-book-new-syllabus-10-personality	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 10 Personality	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 10 Personality.pdf	10	650	English Pupils Book -  New Syllabus	10 Personality
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-7b151542	10-en-650-grade-10-en-english-pupils-book-new-syllabus-01-people	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 01 People	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 1 pdf People.pdf	10	650	English Pupils Book -  New Syllabus	01 People
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-70bba73d	10-en-650-grade-10-en-english-pupils-book-new-syllabus-08-healthy-food	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 08 Healthy Food	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 8 Healthy Food.pdf	10	650	English Pupils Book -  New Syllabus	08 Healthy Food
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-645eb4bc	10-en-650-grade-10-en-english-pupils-book-new-syllabus-03-travel	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 03 Travel	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 3 Travel.pdf	10	650	English Pupils Book -  New Syllabus	03 Travel
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-605fda2c	10-en-650-grade-10-en-english-pupils-book-new-syllabus-11-the-right-career	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 11 The Right Career	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 11 The right career.pdf	10	650	English Pupils Book -  New Syllabus	11 The Right Career
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-506728db	10-en-650-grade-10-en-english-pupils-book-new-syllabus-04-let-s-talk	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 04 Let s Talk	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 4 Lets talk.pdf	10	650	English Pupils Book -  New Syllabus	04 Let s Talk
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-4cf4162f	10-en-650-grade-10-en-english-pupils-book-new-syllabus-13-future	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 13 Future	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 13 Future.pdf	10	650	English Pupils Book -  New Syllabus	13 Future
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-37e309af	10-en-650-grade-10-en-english-pupils-book-new-syllabus-12-success	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 12 Success	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 12 Success.pdf	10	650	English Pupils Book -  New Syllabus	12 Success
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-273ccc3d	10-en-650-grade-10-en-english-pupils-book-new-syllabus-06-information	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 06 Information	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 6 Information.pdf	10	650	English Pupils Book -  New Syllabus	06 Information
lk_edupub	2025-01-01-10-en-650-grade-10-en-e-0fc17ab7	10-en-650-grade-10-en-english-pupils-book-new-syllabus-09-nature	2025-01-01	(Grade 10/en) English Pupils Book -  New Syllabus - 09 Nature	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/English Pupils Book G 10 - E/Unit 9 Nature.pdf	10	650	English Pupils Book -  New Syllabus	09 Nature
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-fd556ce0	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-3-the-benefits-of-entrepreneurship	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 3. The Benefits of Entrepreneurship	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 03 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	3. The Benefits of Entrepreneurship
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-d2433364	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-5-business-environment	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 5. Business environment	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 05 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	5. Business environment
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-cc4bf7ce	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-1-entrepreneurship	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 1. Entrepreneurship	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 01 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	1. Entrepreneurship
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-9667409f	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-6-introduction-to-business-start-up	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 6. Introduction to business start-up	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 06 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	6. Introduction to business start-up
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-84133147	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-2-the-mutual-relationship-between-entrepreneurship-and-businesses	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 2. The mutual relationship between Entrepreneurship and businesses	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 02 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	2. The mutual relationship between Entrepreneurship and businesses
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-73e95928	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-7-business-ideas-and-opportunities	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 7. Business ideas and opportunities	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 07 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	7. Business ideas and opportunities
lk_edupub	2025-01-01-10-en-642-grade-10-en-e-32bcda77	10-en-642-grade-10-en-entrepreneurship-education-new-syllabus-4-entrepreneurship-and-small-scale-businesses	2025-01-01	(Grade 10/en) Entrepreneurship Education  -    New Syllabus - 4. Entrepreneurship and Small scale businesses	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Entrepreneurial Studies G-10 E/Chapter 04 - E.pdf	10	642	Entrepreneurship Education  -    New Syllabus	4. Entrepreneurship and Small scale businesses
lk_edupub	2025-01-01-10-en-1770-grade-10-en--64fd435f	10-en-1770-grade-10-en-catholicism-catholicism	2025-01-01	(Grade 10/en) Catholicism - Catholicism	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/Catholicism 10 E/katholika G-10 E.pdf	10	1770	Catholicism	Catholicism
lk_edupub	2025-01-01-10-en-1767-grade-10-en--4d3c58b0	10-en-1767-grade-10-en-history-history	2025-01-01	(Grade 10/en) History - History	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/history 10 E/histoy G-10 E.pdf	10	1767	History	History
lk_edupub	2025-01-01-10-en-1578-grade-10-en--d4d1c931	10-en-1578-grade-10-en-mathematics-part-1-new-syllabus-mathematics-part-1	2025-01-01	(Grade 10/en) Mathematics Part 1  -    New Syllabus - Mathematics Part 1	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/maths g-10 p-I s/maths g-10 p-I E.pdf	10	1578	Mathematics Part 1  -    New Syllabus	Mathematics Part 1
lk_edupub	2025-01-01-10-en-1570-grade-10-en--8ab60a88	10-en-1570-grade-10-en-english-literary-appreciation-new-syllabus-english-literary-appreciation-new-syllabus	2025-01-01	(Grade 10/en) English Literary Appreciation  -   New Syllabus  - English Literary Appreciation  -   New Syllabus	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/en ap g-10/English Literary texts.pdf	10	1570	English Literary Appreciation  -   New Syllabus 	English Literary Appreciation  -   New Syllabus
lk_edupub	2025-01-01-10-en-1346-grade-10-en--dbf0c712	10-en-1346-grade-10-en-geography-new-syllabus-geography	2025-01-01	(Grade 10/en) Geography  -   New Syllabus - Geography	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/geo G-10 E/geo G-10 E.pdf	10	1346	Geography  -   New Syllabus	Geography
lk_edupub	2025-01-01-10-en-1344-grade-10-en--6d791bb8	10-en-1344-grade-10-en-civic-education-new-syllabus-civic-education	2025-01-01	(Grade 10/en) Civic Education -   New Syllabus - Civic Education	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/civic G-10 E/civic G-10 E.pdf	10	1344	Civic Education -   New Syllabus	Civic Education
lk_edupub	2025-01-01-10-en-1336-grade-10-en--9f7c99b7	10-en-1336-grade-10-en-science-part-i-new-syllabus-science-part-i	2025-01-01	(Grade 10/en) Science Part I  -    New Syllabus - Science Part I	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/science G-10 P-I E/science G-10 P-I E.pdf	10	1336	Science Part I  -    New Syllabus	Science Part I
lk_edupub	2025-01-01-10-en-1329-grade-10-en--7bcd5afc	10-en-1329-grade-10-en-business-accounting-studies-new-syllabus-business-accounting-studies	2025-01-01	(Grade 10/en) Business & Accounting Studies -    New Syllabus - Business & Accounting Studies	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/business St G-10 E/Business and Accounting Studies_G10(E).pdf	10	1329	Business & Accounting Studies -    New Syllabus	Business & Accounting Studies
lk_edupub	2025-01-01-10-en-1328-grade-10-en--d53707ba	10-en-1328-grade-10-en-information-communication-technology-new-syllabus-information-communication-technology	2025-01-01	(Grade 10/en) Information Communication Technology  -    New Syllabus - Information Communication Technology	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/ict G-10 E/ICT G-10 E.pdf	10	1328	Information Communication Technology  -    New Syllabus	Information Communication Technology
lk_edupub	2025-01-01-10-en-1253-grade-10-en--1b2d924d	10-en-1253-grade-10-en-science-part-ii-new-syllabus-science-part-ii	2025-01-01	(Grade 10/en) Science Part II  -    New Syllabus - Science Part II	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/science G-10 P-II E/science G-10 P-II E.pdf	10	1253	Science Part II  -    New Syllabus	Science Part II
lk_edupub	2025-01-01-10-en-1085-grade-10-en--1188b515	10-en-1085-grade-10-en-mathematics-part-ii-new-syllabus-mathematics-part-ii	2025-01-01	(Grade 10/en) Mathematics Part II -   New Syllabus - Mathematics Part II	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/10/maths G-10 P-II E/maths P-II G-10 E.pdf	10	1085	Mathematics Part II -   New Syllabus	Mathematics Part II
lk_edupub	2025-01-01-1-en-1790-grade-1-en	1-en-1790-grade-1-en	2025-01-01	(Grade 1/en) கணிதம்  - கணிதம்	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/1/maths G-1  T/maths G1 T.pdf	1	1790	கணிதம் 	கணிதம்
lk_edupub	2025-01-01-1-en-1759-grade-1-en-ab-c07909df	1-en-1759-grade-1-en-aboe-song-book-aboe-song-book	2025-01-01	(Grade 1/en) ABOE Song Book - ABOE Song Book	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/1/song book g1/Song Book G-1 (E) - Inner_V2.pdf	1	1759	ABOE Song Book	ABOE Song Book
lk_edupub	2025-01-01-1-en-1757-grade-1-en-ab-52875306	1-en-1757-grade-1-en-aboe-activity-book-my-activity-book	2025-01-01	(Grade 1/en) ABOE Activity Book - My Activity Book	http://www.edupub.gov.lk/SelectChapter.php	en	http://www.edupub.gov.lk/Administrator/English/1/activity G1 E/ABOE Gr 1 Final Book 20.08.24.pdf	1	1757	ABOE Activity Book	My Activity Book
